Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1703647005,10,,Aggregated,2.000000,0.000000,3100,3300,3500,3600,3800,4000,4300,4500,5100,5100,5100,292,0,3100.0,3129.20132877101,2414.124400005676,5069.232199923135,363.0
1703647006,10,,Aggregated,2.000000,0.000000,3100,3300,3500,3600,3800,4000,4400,4500,5100,5100,5100,293,0,3100.0,3133.5999648505504,2414.124400005676,5069.232199923135,363.0
1703647007,10,,Aggregated,1.900000,0.000000,3100,3400,3500,3600,3800,4000,4400,4500,5100,5100,5100,296,0,3100.0,3141.350655409435,2414.124400005676,5069.232199923135,363.0
1703647008,10,,Aggregated,2.000000,0.000000,3100,3400,3500,3600,3800,4000,4400,4500,5100,5100,5100,299,0,3100.0,3143.1302150538545,2414.124400005676,5069.232199923135,363.0
1703647009,10,,Aggregated,1.900000,0.000000,3100,3400,3500,3600,3800,4000,4400,4500,5100,5100,5100,300,0,3100.0,3140.987171670422,2414.124400005676,5069.232199923135,363.0
1703647010,10,,Aggregated,2.200000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,303,0,3100.0,3138.9739973633473,2414.124400005676,5069.232199923135,363.0
1703647011,10,,Aggregated,2.200000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,304,0,3100.0,3138.5760588853277,2414.124400005676,5069.232199923135,363.0
1703647012,10,,Aggregated,2.100000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,305,0,3100.0,3139.100912135079,2414.124400005676,5069.232199923135,363.0
1703647013,10,,Aggregated,1.900000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,308,0,3100.0,3145.8574009775,2414.124400005676,5069.232199923135,363.0
1703647014,10,,Aggregated,1.800000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,312,0,3100.0,3150.2674548108375,2414.124400005676,5069.232199923135,363.0
1703647015,10,,Aggregated,1.800000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,312,0,3100.0,3150.2674548108375,2414.124400005676,5069.232199923135,363.0
1703647016,10,,Aggregated,2.200000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,315,0,3100.0,3148.3217587332347,2414.124400005676,5069.232199923135,363.0
1703647017,10,,Aggregated,2.200000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,317,0,3100.0,3147.019297479467,2414.124400005676,5069.232199923135,363.0
1703647018,10,,Aggregated,2.100000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,319,0,3100.0,3145.0955043919093,2414.124400005676,5069.232199923135,363.0
1703647019,10,,Aggregated,2.100000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,320,0,3100.0,3146.0497165655397,2414.124400005676,5069.232199923135,363.0
1703647020,10,,Aggregated,1.900000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,324,0,3100.0,3149.3722481507934,2414.124400005676,5069.232199923135,363.0
1703647021,10,,Aggregated,1.900000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,326,0,3100.0,3149.0612558308458,2414.124400005676,5069.232199923135,363.0
1703647022,10,,Aggregated,2.000000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,327,0,3100.0,3147.8423406754473,2414.124400005676,5069.232199923135,363.0
1703647023,10,,Aggregated,2.100000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,329,0,3100.0,3145.9685480271646,2414.124400005676,5069.232199923135,363.0
1703647024,10,,Aggregated,2.200000,0.000000,3100,3300,3500,3600,3800,4000,4400,4400,5100,5100,5100,332,0,3100.0,3142.542690364784,2414.124400005676,5069.232199923135,363.0
1703647025,10,,Aggregated,2.200000,0.000000,3100,3300,3500,3600,3800,4000,4400,4400,5100,5100,5100,333,0,3100.0,3141.99858679025,2414.124400005676,5069.232199923135,363.0
1703647026,10,,Aggregated,2.000000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,336,0,3100.0,3145.6582598250297,2414.124400005676,5069.232199923135,363.0
1703647027,10,,Aggregated,2.000000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,338,0,3100.0,3143.4613142046146,2414.124400005676,5069.232199923135,363.0
1703647028,10,,Aggregated,2.100000,0.000000,3100,3300,3500,3600,3800,4000,4400,4400,5100,5100,5100,339,0,3100.0,3142.634788794226,2414.124400005676,5069.232199923135,363.0
1703647029,10,,Aggregated,2.100000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,343,0,3100.0,3144.3656658928207,2414.124400005676,5069.232199923135,363.0
1703647030,10,,Aggregated,2.100000,0.000000,3100,3400,3500,3600,3800,4000,4400,4400,5100,5100,5100,343,0,3100.0,3144.3656658928207,2414.124400005676,5069.232199923135,363.0
